parking,property_type,date_available,weekly_cost,address,suburb,postcode,beds,baths,latitude,longitude,SA2_CODE21,GCC_NAME21
1,Unit,2024,460.0,3/28 pennell ave,st albans,3021,2,1,-37.7454278,144.7936929,213011335,Greater Melbourne
1,Unit,2024,725.0,26/418 st kilda road,melbourne,3000,2,1,-37.8214044,144.9693775,206041507,Greater Melbourne
2,House,2024,1280.0,153 oakleigh road,carnegie,3163,4,3,-37.8998122,145.0607509,208021176,Greater Melbourne
0,Unit,2024,520.0,129/631 victoria street,abbotsford,3067,1,1,-37.8112281,145.0094575,206071139,Greater Melbourne
1,Townhouse,2024,575.0,1a beverley street,yarraville,3013,2,1,-37.82168,144.8914444,213031352,Greater Melbourne
1,House,2024,490.0,8 sumac street,brookfield,3338,4,3,-37.6907988,144.5469097,213041571,Greater Melbourne
1,Unit,2024,450.0,5/8-10 fernside avenue,briar hill,3088,2,1,-37.707793,145.120306,209011202,Greater Melbourne
1,Unit,2024,430.0,104/13-15 cumming street,brunswick west,3055,1,1,-37.760958,144.942971,206011107,Greater Melbourne
2,House,2024,530.0,72 cardigan rd,mooroolbark,3138,3,1,-37.7889629,145.3251714,211051281,Greater Melbourne
1,Unit,2024,530.0,110/2 golding street,hawthorn,3122,1,1,-37.821831,145.0325841,207011520,Greater Melbourne
2,Townhouse,2024,880.0,6/147 woodhouse grove,box hill north,3129,3,2,-37.8019225,145.131936,207031164,Greater Melbourne
3,House,2024,1750.0,25 pakington street,kew,3101,5,3,-37.8025172,145.0345371,207011522,Greater Melbourne
2,House,2024,470.0,14 winnima avenue,hampton park,3976,3,1,-38.0293066,145.2562861,212031562,Greater Melbourne
2,Townhouse,2024,500.0,2/2 stevens road,st albans,3021,3,2,-37.7390955,144.7848431,213011334,Greater Melbourne
1,Unit,2024,700.0,103/1a peel street,windsor,3181,2,2,-37.8545537,144.983731,206061136,Greater Melbourne
0,House,2024,875.0,5 elm grove,balaclava,3183,3,1,-37.8753097,144.9975996,206051134,Greater Melbourne
2,Townhouse,2024,485.0,402 harvest home road,epping,3076,3,2,-37.6221712,145.0012952,209041433,Greater Melbourne
2,Townhouse,2024,600.0,2a grevillia road,pascoe vale,3044,3,2,-37.7213318,144.9261499,210031537,Greater Melbourne
1,Unit,2024,650.0,apartments/1277 burke rd,kew,3101,2,2,-37.8070848,145.0609698,207011521,Greater Melbourne
1,Unit,2024,550.0,212/4 bik lane,fitzroy north,3068,2,1,-37.7846099,144.9785505,206071143,Greater Melbourne
2,House,2024,680.0,1 camaro drive,cranbourne east,3977,6,2,-38.1107011,145.3169155,212031557,Greater Melbourne
2,House,2024,510.0,3 flame road,kalkallo,3064,4,2,-37.5185391,144.955833,210051445,Greater Melbourne
2,Townhouse,2024,795.0,2/73 waverley road,chadstone,3148,4,3,-37.8807006,145.0972245,212051319,Greater Melbourne
0,House,2024,550.0,7 ernest street,blackburn,3130,3,1,-37.8132301,145.1426491,207031161,Greater Melbourne
2,House,2024,495.0,28 river redgum blvd,donnybrook,3064,4,2,-37.5425658,144.9687496,209041225,Greater Melbourne
0,Unit,2024,725.0,1107/371 little lonsdale street,melbourne,3000,2,1,-37.8117769,144.9610182,206041504,Greater Melbourne
1,Studio,2024,475.0,208/51-67 rathdowne street,carlton,3053,0,1,-37.805857,144.9687389,206041117,Greater Melbourne
0,Unit,2024,575.0,1306/551 swanston street,carlton,3053,1,1,-37.8057727,144.9628609,206041117,Greater Melbourne
1,Unit,2024,500.0,9/28 mcarthur street,malvern,3144,2,1,-37.8552619,145.0397992,208041194,Greater Melbourne
2,House,2024,750.0,18 creighton way,mornington,3931,4,2,-38.2425447,145.0614779,214021591,Greater Melbourne
1,House,2024,600.0,1 lowan avenue,yallambie,3085,3,1,-37.7200889,145.1071739,209011203,Greater Melbourne
0,Unit,2024,460.0,12/22 protea street,carrum downs,3201,1,1,-38.0990228,145.1877506,214011370,Greater Melbourne
2,House,2024,440.0,13 cogley street,wyndham vale,3024,4,2,-37.8714984,144.5973282,213051579,Greater Melbourne
2,Townhouse,2024,495.0,40 contempo boulevard,wollert,3750,3,2,-37.6116727,145.0114006,209041437,Greater Melbourne
2,House,2024,530.0,21 nesting vista,craigieburn,3064,3,2,-37.5667882,144.8986967,210051542,Greater Melbourne
0,House,2024,450.0,10 gainsborough place,melton west,3337,4,1,-37.6719954,144.5553568,213041358,Greater Melbourne
2,House,2024,650.0,1 lapis chase,epping,3076,4,2,-37.6293129,145.0058086,209041433,Greater Melbourne
1,Unit,2024,1175.0,4001/7 riverside quay,southbank,3006,2,2,-37.8213341,144.9646982,206041508,Greater Melbourne
3,House,2024,675.0,53 leon avenue,rosebud,3939,3,2,-38.3638016,144.9131905,214021384,Greater Melbourne
1,Unit,2024,795.0,4/25 wilson street,highett,3190,2,1,-37.94884649999999,145.0263041,208011171,Greater Melbourne
2,House,2024,590.0,39 goolgowie street,rosebud,3939,4,2,-38.3836611,144.9246069,214021384,Greater Melbourne
2,Unit,2024,845.0,104/250-252 wattletree road,malvern,3144,2,2,-37.8639534,145.0384998,208041194,Greater Melbourne
1,Unit,2024,320.0,3/191 blackshaws road,newport,3015,1,1,-37.8334678,144.8678658,213021344,Greater Melbourne
1,Townhouse,2024,450.0,2/1450 north road,clayton,3168,2,1,-37.9140385,145.1203761,212051568,Greater Melbourne
1,Unit,2024,575.0,1003/118 high street,kew,3101,2,2,-37.8080828,145.0285196,207011521,Greater Melbourne
2,House,2024,1200.0,1 everett court,macleod,3085,4,2,-37.7168353,145.0625381,209021205,Greater Melbourne
0,Unit,2024,670.0,1307/119 a'beckett street,melbourne,3000,1,1,-37.8095779,144.9600855,206041504,Greater Melbourne
1,Unit,2024,680.0,1301w/888 collins st,docklands,3008,2,1,-37.8204734,144.9425146,206041118,Greater Melbourne
2,House,2024,500.0,5 abbey alley,greenvale,3059,3,1,-37.6411289,144.8821951,210051246,Greater Melbourne
2,Townhouse,2024,680.0,1a alice street,sunshine,3020,3,2,-37.7859011,144.8437592,213011336,Greater Melbourne
0,Unit,2024,500.0,707/11-17 cohen place,melbourne,3000,1,1,-37.8110874,144.9689441,206041503,Greater Melbourne
1,House,2024,450.0,1/69 churinga avenue,mitcham,3132,3,2,-37.8297361,145.2110081,211041270,Greater Melbourne
1,Unit,2024,520.0,244/22 barkly street,brunswick east,3057,1,1,-37.7780107,144.9764397,206011106,Greater Melbourne
1,Unit,2024,650.0,9/355 rathdowne street,carlton,3053,2,1,-37.7982405,144.9701058,206041117,Greater Melbourne
1,Unit,2024,420.0,203/299 maribyrnong road,ascot vale,3032,1,1,-37.7706156,144.9035117,206031113,Greater Melbourne
2,House,2024,870.0,3/6 katta court,ashwood,3147,3,2,-37.870658,145.104397,212051319,Greater Melbourne
1,Unit,2024,480.0,14/11 monckton place,caroline springs,3023,2,2,-37.7291441,144.7471074,213041463,Greater Melbourne
2,House,2024,570.0,20 wootten road,tarneit,3029,4,3,-37.8590674,144.6602143,213051585,Greater Melbourne
2,House,2024,550.0,10 vestige street,donnybrook,3064,4,2,-37.5427079,144.979233,209041225,Greater Melbourne
2,House,2024,1850.0,28 prescott avenue,mount martha,3934,4,2,-38.27355,145.0083137,214021382,Greater Melbourne
1,Unit,2024,600.0,4/6 jersey street,balwyn,3103,2,1,-37.8145338,145.0765559,207011147,Greater Melbourne
2,House,2024,580.0,4 tobago avenue,point cook,3030,3,2,-37.911574,144.739862,213051466,Greater Melbourne
0,Unit,2024,560.0,1304/109 clarendon street,south melbourne,3205,2,1,-37.827753,144.9584141,206041509,Greater Melbourne
1,Townhouse,2024,690.0,102 wilmoth street,thornbury,3071,2,2,-37.7583466,145.0173194,206021112,Greater Melbourne
1,Townhouse,2024,500.0,6/11 winifred st,essendon,3040,2,1,-37.7445311,144.9116192,206031502,Greater Melbourne
1,Unit,2024,875.0,5/107 hotham street,st kilda east,3183,3,1,-37.8705613,144.9990358,206051134,Greater Melbourne
1,Unit,2024,850.0,7/83 park street,st kilda west,3182,3,1,-37.8566406,144.968926,206051514,Greater Melbourne
2,Townhouse,2024,775.0,7 woollen way,yarraville,3013,3,2,-37.8224471,144.8882131,213031352,Greater Melbourne
