,parking,property_type,date_available,weekly_cost,address,suburb,postcode,beds,baths,latitude,longitude,SA2_CODE21,GCC_NAME21,dist_to_city
967,4,House,2024,490.0,90 lake road,daylesford,3460.0,2,1,-37.3620326,144.1438648,201021011,Rest of Vic.,47.30545
968,2,House,2024,550.0,24 point avenue,skenes creek,3233.0,3,2,-38.7210457,143.7148308,217031476,Rest of Vic.,116.0817
969,2,House,2024,615.0,2 stanford rise,mildura,3500.0,3,2,-34.196469,142.1215312,215021470,Rest of Vic.,3.69541
970,2,House,2024,625.0,207 kilgour street,east geelong,3219.0,4,1,-38.159336,144.3715495,203021039,Rest of Vic.,1.82521
971,2,House,2024,480.0,18 manse road,cobram,3644.0,3,1,-35.9095313,145.6507949,216021411,Rest of Vic.,68.19084
972,1,House,2024,420.0,24 forster street,norlane,3214.0,3,1,-38.0954078,144.3593342,203021488,Rest of Vic.,6.8910100000000005
973,0,Unit,2024,220.0,120 scott street,warracknabeal,3393.0,0,1,-36.251179,142.3947608,215011394,Rest of Vic.,204.00491
974,3,House,2024,360.0,26 furlonger street,traralgon,3844.0,3,1,-38.2065305,146.5528661,205041493,Rest of Vic.,3.20294
975,1,Unit,2024,320.0,4/13 norwood street,herne hill,3218.0,1,1,-38.1381526,144.3241883,203021040,Rest of Vic.,3.92156
976,1,House,2024,440.0,125 townsend road,whittington,3219.0,3,1,-38.1816247,144.3963274,203021045,Rest of Vic.,5.56763
977,1,House,2024,550.0,36 martin street,dunkeld,3294.0,3,2,-37.6523227,142.3483529,217011423,Rest of Vic.,97.78559
978,2,House,2024,485.0,13 trinity way,armstrong creek,3217.0,4,2,-38.2334051,144.3703962,203031489,Rest of Vic.,10.81203
979,2,House,2024,580.0,36 dukes lane,strathfieldsaye,3551.0,4,2,-36.80317,144.3733862,202011024,Rest of Vic.,12.623940000000001
980,1,Unit,2024,410.0,3/157-161 surf coast hwy,grovedale,3216.0,2,1,-38.195483,144.3417646,203021487,Rest of Vic.,6.24188
981,1,Unit,2024,350.0,2/9 lawson drive,cobram,3644.0,2,1,-35.9291363,145.6551739,216021411,Rest of Vic.,68.55691
982,1,Unit,2024,275.0,2/11 mcdonald street,foster,3960.0,1,1,-38.6500191,146.1995737,205031087,Rest of Vic.,91.5457
983,2,House,2024,500.0,5 cerberus lane,canadian,3350.0,4,2,-37.5742897,143.8825469,201011483,Rest of Vic.,3.35314
984,0,House,2024,380.0,2 clissold street,black hill,3350.0,2,1,-37.5541496,143.8638187,201011482,Rest of Vic.,1.32147
985,4,House,2024,475.0,13 great ocean road,apollo bay,3233.0,2,2,-38.7612227,143.6712062,217031476,Rest of Vic.,124.58751
986,0,Unit,2024,225.0,279 wyndham street,shepparton,3630.0,1,1,-36.3794442,145.399924,216031416,Rest of Vic.,0.43163
987,2,House,2024,480.0,8 blake street,wangaratta,3677.0,3,1,-36.3438036,146.3111682,204021066,Rest of Vic.,70.4297
988,1,Townhouse,2024,360.0,3/9 foster street,redan,3350.0,2,1,-37.5739033,143.8354133,201011484,Rest of Vic.,3.67634
989,1,House,2024,275.0,5 elsworth street,canadian,3350.0,2,1,-37.5825574,143.8671231,201011483,Rest of Vic.,2.91897
990,0,House,2024,360.0,5 phillip island road,sunderland bay,3922.0,2,1,-38.5020567,145.2792238,205031091,Rest of Vic.,132.14898000000002
991,2,House,2024,490.0,9 romney dr,curlewis,3222.0,4,2,-38.1757105,144.5452525,203031048,Rest of Vic.,17.72072
992,2,House,2024,590.0,22 maroubra street,armstrong creek,3217.0,4,2,-38.2361115,144.3355382,203021485,Rest of Vic.,10.856819999999999
993,1,Unit,2024,400.0,6/11 griffith street,wodonga,3690.0,2,1,-36.133983,146.884315,204031492,Rest of Vic.,1.76326
994,1,House,2024,350.0,14 haywood street,morwell,3840.0,2,1,-38.2240571,146.4182931,205041096,Rest of Vic.,13.99023
995,2,House,2024,550.0,519 chilula st,"harlowe estate, huntly",3551.0,4,2,-36.6593873,144.3484663,202011025,Rest of Vic.,13.60165
996,2,House,2024,570.0,85 gatehouse drive,bairnsdale,3875.0,5,2,-37.8134513,147.6343592,205021081,Rest of Vic.,119.88316999999999
997,5,House,2024,585.0,418 larter street,golden point,3350.0,2,2,-37.5812027,143.8699577,201011483,Rest of Vic.,3.1789099999999997
998,2,House,2024,500.0,3 lakeland court,point lonsdale,3225.0,3,2,-38.2698866,144.6116668,203031052,Rest of Vic.,28.44494
999,1,House,2024,540.0,25 spirit crescent,armstrong creek,3217.0,4,2,-38.2364481,144.3469073,203021485,Rest of Vic.,11.94627
1000,1,House,2024,340.0,11 steven crescent,ararat,3377.0,3,1,-37.2780409,142.9453439,215011386,Rest of Vic.,93.13414999999999
1001,2,House,2024,460.0,112 beacon point road,clifton springs,3222.0,3,1,-38.1540461,144.5741513,203031048,Rest of Vic.,21.95325
1002,1,House,2024,380.0,24 kennedy street,hamilton,3300.0,3,1,-37.7487798,142.0245535,217011421,Rest of Vic.,100.54458
1003,2,House,2024,750.0,167 oceania drive,curlewis,3222.0,4,2,-38.1606686,144.5468069,203031048,Rest of Vic.,19.65778
1004,1,Unit,2024,400.0,2/68 watsons road,newcomb,3219.0,2,1,-38.165388,144.3916967,203021045,Rest of Vic.,3.61755
1005,1,Unit,2024,530.0,1/33 the esplanade,geelong,3220.0,2,1,-38.1330708,144.3551221,203021039,Rest of Vic.,2.21105
1006,2,House,2024,290.0,9 garrard street,hopetoun,3396.0,3,2,-35.7322005,142.3613174,215011394,Rest of Vic.,192.53883
1007,2,House,2024,470.0,13 findlay avenue,st leonards,3223.0,4,2,-38.1813687,144.7053798,203031051,Rest of Vic.,33.037769999999995
1008,2,House,2024,490.0,84 coastside drive,armstrong creek,3217.0,3,2,-38.2422962,144.3420396,203021485,Rest of Vic.,12.91248
1009,1,Unit,2024,300.0,5/191 park road,maryborough,3465.0,2,1,-37.0264284,143.7484881,201031016,Rest of Vic.,69.42677
1010,1,House,2024,420.0,97 blackmore road,sulky,3352.0,2,1,-37.46253470000001,143.8446322,201021010,Rest of Vic.,14.16792
1011,2,House,2024,570.0,12 silkwood close,highton,3216.0,4,2,-38.1968002,144.3147202,203021042,Rest of Vic.,8.07111
1012,0,House,2024,380.0,26 luttet street,creswick,3363.0,3,1,-37.4211606,143.8848127,201021010,Rest of Vic.,19.27294
1013,2,House,2024,410.0,12 windsor ave,alfredton,3350.0,3,2,-37.54996089999999,143.7997125,201011001,Rest of Vic.,6.61407
1014,2,Unit,2024,190.0,1/24 williams street,morwell,3840.0,1,1,-38.223302,146.4242014,205041096,Rest of Vic.,12.382430000000001
1015,2,Unit,2024,850.0,23/12 lahinch mews,torquay,3228.0,4,3,-38.3077721,144.3522783,203031053,Rest of Vic.,22.32444
1016,2,House,2024,640.0,3 birksgate close,mildura,3500.0,4,2,-34.1979525,142.1211296,215021470,Rest of Vic.,4.0134099999999995
1017,0,Unit,2024,350.0,unit 2/1 wirbill st,cobram,3644.0,2,1,-35.9164314,145.6556845,216021411,Rest of Vic.,68.89641
1018,2,House,2024,530.0,2/207 west fyans street,newtown,3220.0,3,1,-38.1577896,144.3281866,203021046,Rest of Vic.,3.94857
1019,1,Unit,2024,420.0,1/912 geelong rd,canadian,3350.0,3,2,-37.5899158,143.8665823,201011483,Rest of Vic.,3.7161999999999997
1020,2,House,2024,570.0,26 leonard street,belmont,3216.0,4,2,-38.1703689,144.3314913,203021037,Rest of Vic.,5.0725299999999995
1021,1,Unit,2024,335.0,3/4 everett cl,herne hill,3218.0,1,1,-38.1299468,144.327001,203021040,Rest of Vic.,4.89646
1022,2,House,2024,580.0,23 jedda street,bell post hill,3215.0,4,2,-38.0989342,144.331078,203021047,Rest of Vic.,7.82226
1023,0,Unit,2024,260.0,2/464 azolia avenue,red cliffs,3496.0,1,1,-34.2946199,142.1948426,215021399,Rest of Vic.,14.64416
1024,2,House,2024,550.0,35a seaview parade,belmont,3216.0,3,2,-38.1701315,144.3449721,203021037,Rest of Vic.,3.43475
1025,0,Unit,2024,480.0,6 forrest avenue,newhaven,3925.0,4,1,-38.5143425,145.3594099,205031091,Rest of Vic.,124.49334
1026,2,House,2024,450.0,5 beauty avenue mount beauty,mount beauty,3699.0,3,2,-36.7419159,147.1707561,204031069,Rest of Vic.,84.44849
1027,0,House,2024,460.0,7 seymour crescent,soldiers hill,3350.0,4,2,-37.55568330000001,143.862859,201011482,Rest of Vic.,1.3608
1028,1,House,2024,350.0,113 webb avenue,ballarat east,3350.0,3,1,-37.5558355,143.8722587,201011481,Rest of Vic.,1.69474
1029,2,Townhouse,2024,540.0,4/42 vines road,hamlyn heights,3215.0,3,2,-38.1250235,144.3268741,203021040,Rest of Vic.,5.511010000000001
1030,2,House,2024,520.0,67 urquhart street,woodend,3442.0,3,1,-37.3585942,144.534187,202021031,Rest of Vic.,70.91084
1031,1,House,2024,390.0,94 otway street,portland,3305.0,3,1,-38.3416299,141.5939166,217011422,Rest of Vic.,99.95791
1032,1,Townhouse,2024,530.0,30 tassell street,torquay,3228.0,2,1,-38.3083368,144.3233057,203031053,Rest of Vic.,19.178900000000002
1033,2,House,2024,750.0,9 cinnamon drive,lake gardens,3355.0,4,2,-37.5411079,143.8196752,201011002,Rest of Vic.,5.77387
1034,1,House,2024,170.0,room 3,"55 willesden drive, waurn ponds",3216.0,1,1,-38.2110405,144.3098943,203021487,Rest of Vic.,9.00171
1035,1,House,2024,600.0,5 arnott st,tarwin lower,3956.0,3,1,-38.6981907,145.8650392,205031087,Rest of Vic.,104.84238
1036,0,House,2024,390.0,1 john street,yallourn north,3825.0,4,1,-38.1581437,146.3610313,205041098,Rest of Vic.,20.68967
1037,2,House,2024,500.0,79 dorset drive,alfredton,3350.0,4,2,-37.56298320000001,143.7973265,201011001,Rest of Vic.,8.30976
1038,2,House,2024,490.0,22 obrien drive,alfredton,3350.0,4,2,-37.5659941,143.7925676,201011001,Rest of Vic.,8.05073
1039,1,House,2024,475.0,21 chamberlain drive,leongatha,3953.0,3,1,-38.4737289,145.9617881,205031090,Rest of Vic.,71.63819000000001
1040,1,House,2024,370.0,5 bell st,redan,3350.0,3,1,-37.5787231,143.8453645,201011484,Rest of Vic.,2.9050599999999998
1041,1,House,2024,500.0,10 maffra court,point lonsdale,3225.0,3,1,-38.28446020000001,144.603134,203031052,Rest of Vic.,30.63494
1042,2,House,2024,540.0,12 mill lane,rosedale,3847.0,4,2,-38.1493467,146.7915514,205051102,Rest of Vic.,23.52999
1043,1,Unit,2024,380.0,1/12 chifley street,wodonga,3690.0,2,1,-36.1371985,146.8599576,204031073,Rest of Vic.,4.63125
1044,2,House,2024,650.0,6 highfield drive,mildura,3500.0,4,2,-34.2157348,142.116398,215021470,Rest of Vic.,4.461060000000001
1045,2,House,2024,360.0,2 glasgow street,wendouree,3355.0,3,1,-37.5316283,143.8412255,201011008,Rest of Vic.,4.65458
1046,2,Townhouse,2024,675.0,3/59 last st,beechworth,3747.0,3,1,-36.3513949,146.6904066,204031068,Rest of Vic.,38.00196
1047,1,House,2024,360.0,10 craigie street,harcourt,3453.0,3,1,-36.9924083,144.2676405,202021028,Rest of Vic.,32.09049
1048,1,Unit,2024,495.0,1/1 baystone ct,traralgon,3844.0,3,1,-38.1948996,146.5596263,205041493,Rest of Vic.,2.6691700000000003
1049,3,House,2024,410.0,10 callaway street,timboon,3268.0,3,1,-38.4819551,142.968525,217031475,Rest of Vic.,51.47947
1050,2,House,2024,830.0,10 angelo court,mildura,3500.0,3,2,-34.1823563,142.1423767,215021469,Rest of Vic.,3.00192
1051,1,Unit,2024,440.0,10/4 lyons street south,ballarat central,3350.0,2,1,-37.5622207,143.8514127,201011002,Rest of Vic.,1.19271
1052,2,House,2024,490.0,13 jenolan ave,grovedale,3216.0,3,2,-38.1986277,144.3304708,203021487,Rest of Vic.,7.68042
1053,2,House,2024,380.0,32 park street,wendouree,3355.0,3,1,-37.535821,143.8260503,201011008,Rest of Vic.,5.4785
1054,2,House,2024,550.0,3/1 mary street,benalla,3672.0,3,2,-36.5463798,145.996714,204021063,Rest of Vic.,62.66376
1055,1,House,2024,360.0,2 ovens court,corio,3214.0,3,1,-38.0744045,144.3489997,203021486,Rest of Vic.,10.50922
1056,2,Townhouse,2024,600.0,2/102 graham street,shepparton,3630.0,3,2,-36.3624641,145.4089187,216031416,Rest of Vic.,2.92867
1057,1,House,2024,400.0,1/7 stafford street,herne hill,3218.0,2,1,-38.1378284,144.322802,203021040,Rest of Vic.,4.05082
1058,2,House,2024,700.0,8 wirilda way,point lonsdale,3225.0,3,2,-38.2665252,144.6075472,203031052,Rest of Vic.,28.21818
1059,1,Unit,2024,370.0,2/70 williams road,wangaratta,3677.0,2,1,-36.3456692,146.2979614,204021066,Rest of Vic.,71.31519999999999
1060,2,House,2024,420.0,1 henderson avenue,horsham,3400.0,3,1,-36.7248554,142.1731418,215011388,Rest of Vic.,229.39066
1061,1,Townhouse,2024,480.0,30 smythe street,wodonga,3690.0,3,1,-36.1233941,146.8833371,204031492,Rest of Vic.,0.84899
1062,0,Unit,2024,295.0,17/20 ficinia mews,highton,3216.0,1,1,-38.2001449,144.3061232,203021042,Rest of Vic.,8.754809999999999
1063,1,House,2024,450.0,6 ariel court,whittington,3219.0,3,1,-38.1760092,144.3928512,203021045,Rest of Vic.,4.58388
1064,2,House,2024,650.0,2/18 hayley drive,warrnambool,3280.0,3,2,-38.3687727,142.4979805,217041479,Rest of Vic.,2.57948
1065,4,House,2024,570.0,73 inglis rd,benalla,3672.0,4,2,-36.5345919,146.0072192,204021063,Rest of Vic.,61.27643
1066,4,House,2024,530.0,28 victoria street,mansfield,3722.0,3,2,-37.0560445,146.0811254,204011057,Rest of Vic.,118.28588
1067,2,House,2024,550.0,6 companion street,mount duneed,3217.0,4,2,-38.2181571,144.310907,203021487,Rest of Vic.,11.13656
1068,2,House,2024,530.0,4 peatling lane,numurkah,3636.0,3,2,-36.0965691,145.4477223,216021413,Rest of Vic.,34.19631
1069,2,House,2024,435.0,1 pennyweight place,canadian,3350.0,4,2,-37.5792694,143.8844548,201011483,Rest of Vic.,3.5416399999999997
1070,1,Townhouse,2024,530.0,4/156 pigdons rd,highton,3216.0,2,2,-38.189318,144.3063088,203021042,Rest of Vic.,8.56588
1071,2,House,2024,420.0,2857 katamatite-shepparton road,tallygaroopna,3634.0,3,1,-36.1868138,145.5405621,216021413,Rest of Vic.,26.034470000000002
1072,2,House,2024,600.0,15 sandalwood avenue,swan hill,3585.0,3,2,-35.3422743,143.5257769,215031404,Rest of Vic.,189.78106
1073,2,House,2024,440.0,235 ballarat-carngham road,winter valley,3358.0,4,2,-37.5670695,143.7839183,201011006,Rest of Vic.,8.37755
1074,1,House,2024,350.0,3 soles street,rutherglen,3685.0,3,1,-36.0578163,146.4616977,204021065,Rest of Vic.,43.37182
1075,0,Studio,2024,300.0,1/25 runge street,shepparton,3630.0,0,1,-36.3646063,145.4005246,216031416,Rest of Vic.,2.3799200000000003
1076,2,House,2024,580.0,30 prismatic place,leopold,3224.0,4,2,-38.17746959999999,144.4638418,203021044,Rest of Vic.,9.92531
1077,2,House,2024,420.0,22 violet grove,wendouree,3355.0,5,1,-37.5286299,143.8213311,201011008,Rest of Vic.,6.6721
1078,2,House,2024,540.0,6-8 evergreen circuit,ocean grove,3226.0,3,2,-38.2534345,144.5451795,203031490,Rest of Vic.,24.20336
1079,0,House,2024,260.0,23/15 burrage street,moe,3825.0,1,1,-38.1795553,146.2636703,205041095,Rest of Vic.,30.08946
1080,2,House,2024,435.0,11 masters drive,winter valley,3358.0,4,2,-37.57010990000001,143.7898456,201011006,Rest of Vic.,8.00392
1081,1,Unit,2024,340.0,6 and 7/62 western beach road,geelong,3220.0,1,1,-38.1417369,144.3579957,203021039,Rest of Vic.,1.1335899999999999
1082,1,Unit,2024,340.0,1/78 wawunna road,horsham,3400.0,3,1,-36.7002499,142.1964077,215011388,Rest of Vic.,229.01439000000002
1083,1,House,2024,435.0,13 glenbrae court,belmont,3216.0,3,1,-38.1885973,144.3446442,203021037,Rest of Vic.,5.66644
1084,0,House,2024,350.0,9 ferndale parade,lakes entrance,3909.0,3,1,-37.8725376,147.9895362,205021084,Rest of Vic.,155.10491
1085,2,House,2024,440.0,6 thomas street,ironbark,3550.0,3,1,-36.7509523,144.2621159,202011018,Rest of Vic.,2.8671100000000003
1086,1,House,2024,400.0,144 dawson street,sale,3850.0,3,1,-38.094338,147.0728529,205051103,Rest of Vic.,54.62173000000001
1087,2,House,2024,520.0,4 hangar drive,mount duneed,3217.0,4,2,-38.2200923,144.33397,203021487,Rest of Vic.,9.37401
1088,0,Studio,2024,300.0,2/18 canterbury street,brown hill,3350.0,1,1,-37.5553736,143.8882061,201011481,Rest of Vic.,2.9838899999999997
1089,2,House,2024,640.0,56 dell boulevard,fyansford,3218.0,4,2,-38.1388508,144.3040944,203021040,Rest of Vic.,6.24767
1090,1,Unit,2024,340.0,6/9 hart street,euroa,3666.0,2,1,-36.7539024,145.5684718,204011055,Rest of Vic.,49.94032
1091,1,Unit,2024,320.0,3/64 davidson street,traralgon,3844.0,1,1,-38.1905947,146.5448999,205041493,Rest of Vic.,1.037
1092,2,Unit,2024,700.0,3/61 brougham street,geelong,3220.0,2,2,-38.1452501,144.3626852,203021039,Rest of Vic.,0.74767
1093,2,House,2024,600.0,2 limestone court,mildura,3500.0,3,2,-34.2006501,142.1182889,215021470,Rest of Vic.,4.79617
1094,2,House,2024,600.0,9 arcadia crescent,leongatha,3953.0,4,2,-38.4899234,145.9565249,205031090,Rest of Vic.,73.76413000000001
1095,1,House,2024,460.0,15 church street,grovedale,3216.0,3,2,-38.1969053,144.3395631,203021487,Rest of Vic.,6.58974
1096,1,House,2024,510.0,9 birkenhead drive,grovedale,3216.0,3,2,-38.2015951,144.3383591,203021487,Rest of Vic.,7.45312
1097,2,Unit,2024,500.0,220a nicholson street,bairnsdale,3875.0,3,2,-37.8273662,147.6175344,205021081,Rest of Vic.,116.4542
1098,2,House,2024,550.0,19 park view close,wodonga,3690.0,4,2,-36.1328822,146.8678568,204031492,Rest of Vic.,4.01132
1099,2,House,2024,625.0,69 point boulevard,point lonsdale,3225.0,4,2,-38.2646299,144.6112482,203031052,Rest of Vic.,27.63438
1100,3,House,2024,900.0,123 the esplanade,torquay,3228.0,5,2,-38.3211275,144.3340038,203031053,Rest of Vic.,21.453619999999997
1101,1,House,2024,400.0,1/106 ormond road,east geelong,3219.0,3,1,-38.163053,144.3788089,203021039,Rest of Vic.,2.3379499999999998
1102,2,House,2024,395.0,2 cavallo dr,mildura,3500.0,3,1,-34.1917355,142.1360856,215021470,Rest of Vic.,2.06286
1103,2,House,2024,560.0,3/37 spring street,geelong west,3218.0,3,2,-38.144873,144.3504163,203021040,Rest of Vic.,1.3233
1104,1,House,2024,550.0,1/9 maidie street,highton,3216.0,4,2,-38.1510891,144.3153964,203021042,Rest of Vic.,4.733350000000001
1105,2,House,2024,460.0,12 kennedy st,morwell,3840.0,2,2,-38.2406534,146.3981515,205041096,Rest of Vic.,14.42347
1106,2,House,2024,480.0,85 marlin drive,ocean grove,3226.0,2,1,-38.2654816,144.5416739,203031490,Rest of Vic.,24.81094
1107,2,House,2024,430.0,91 presentation boulevard,winter valley,3358.0,4,2,-37.5742443,143.7904872,201011006,Rest of Vic.,8.38543
1108,2,House,2024,450.0,43 walters way,alfredton,3350.0,4,2,-37.5602513,143.7877747,201011001,Rest of Vic.,8.85177
1109,2,House,2024,480.0,6 royal court,horsham,3400.0,3,2,-36.70589,142.2177403,215011388,Rest of Vic.,228.69358
1110,1,House,2024,480.0,25a table hill road,daylesford,3460.0,2,1,-37.3444781,144.1294787,201021011,Rest of Vic.,41.91095
1111,3,House,2024,380.0,24 brown street,hamilton,3300.0,3,1,-37.7446238,142.027159,217011421,Rest of Vic.,99.84696000000001
1112,1,House,2024,380.0,1/201 graham street,wonthaggi,3995.0,2,1,-38.6067235,145.5865906,205031093,Rest of Vic.,135.07694
1113,0,House,2024,430.0,2 mc neill avenue,thomson,3219.0,3,1,-38.1643236,144.378691,203021039,Rest of Vic.,2.57416
1114,2,House,2024,450.0,2a casley street,ironbark,3550.0,3,2,-36.7503066,144.2602072,202011018,Rest of Vic.,3.0555100000000004
1115,2,House,2024,600.0,10 ungud way,armstrong creek,3217.0,4,2,-38.2266141,144.3774,203031489,Rest of Vic.,11.00793
1116,2,House,2024,580.0,2 orville way,white hills,3550.0,4,2,-36.7363633,144.2999809,202011025,Rest of Vic.,3.91379
1117,1,House,2024,200.0,,,,2,1,-37.9573085,146.3990794,205011077,Rest of Vic.,36.54063
1118,2,House,2024,350.0,73 mcmillan street,morwell,3840.0,3,1,-38.2358757,146.4175,205041096,Rest of Vic.,12.488299999999999
1119,4,House,2024,850.0,11 beverley street,drouin east,3818.0,3,2,-38.14182479999999,145.8903826,205011076,Rest of Vic.,66.95997
1120,1,Unit,2024,320.0,1/23 collis street,foster,3960.0,2,1,-38.6478706,146.2001136,205031087,Rest of Vic.,90.81747999999999
1121,1,House,2024,425.0,584 settlement road,cowes,3922.0,2,1,-38.4558842,145.2038021,205031091,Rest of Vic.,143.10727
1122,0,House,2024,300.0,7 tulloch street,morwell,3840.0,2,1,-38.2295591,146.4158061,205041096,Rest of Vic.,13.20353
1123,0,House,2024,460.0,1 address available on request,queenscliff,3225.0,2,1,-38.2674013,144.661476,203031052,Rest of Vic.,32.67761
1124,1,House,2024,330.0,6/414 sherrard street,black hill,3350.0,2,1,-37.5532875,143.8685906,201011482,Rest of Vic.,1.66123
1125,1,House,2024,350.0,1/16 outtrim street,maryborough,3465.0,2,1,-37.0461153,143.7479502,201031016,Rest of Vic.,67.1362
1126,0,Unit,2024,285.0,31 bonnie view bolwarra vic,bolwarra,3305.0,2,1,-38.2574338,141.6108261,217011420,Rest of Vic.,93.71963000000001
1127,2,House,2024,525.0,13 nurtja drive,kyabram,3620.0,4,2,-36.3122774,145.0642379,216011407,Rest of Vic.,35.73866
1128,1,Unit,2024,420.0,5/19 candover street,geelong west,3218.0,3,1,-38.1416534,144.3520021,203021040,Rest of Vic.,1.73247
1129,2,Townhouse,2024,675.0,44b trigg street,geelong west,3218.0,3,2,-38.1327146,144.3397844,203021040,Rest of Vic.,3.77752
1130,2,House,2024,630.0,65 bridlington avenue,echuca,3564.0,4,2,-36.1311439,144.7238845,216011406,Rest of Vic.,72.92414
1131,1,House,2024,425.0,2/3 hickory lane,creswick,3363.0,3,2,-37.4446965,143.8943147,201021010,Rest of Vic.,16.563080000000003
1132,1,House,2024,650.0,20 punt rd,barwon heads,3227.0,2,1,-38.2773078,144.4903643,203031489,Rest of Vic.,22.76155
1133,2,Unit,2024,625.0,4/11-13 belvedere terrace,lorne,3232.0,2,1,-38.5293789,143.9752648,203031049,Rest of Vic.,84.3538
1134,2,House,2024,900.0,10 manifold street,manifold heights,3218.0,4,2,-38.1365367,144.3357723,203021040,Rest of Vic.,3.3091500000000003
1135,2,House,2024,510.0,13 mirrabooka drive,clifton springs,3222.0,3,2,-38.1591346,144.556456,203031048,Rest of Vic.,20.35184
1136,1,Unit,2024,390.0,1/34 douglass street,herne hill,3218.0,2,1,-38.131886,144.326362,203021040,Rest of Vic.,4.5344
1137,4,House,2024,450.0,52 king street,toongabbie,3856.0,3,1,-38.05468219999999,146.6232404,205041098,Rest of Vic.,19.72898
1138,1,Unit,2024,420.0,1/1 kingfisher drive,wodonga,3690.0,2,1,-36.1263464,146.8510833,204031073,Rest of Vic.,4.445609999999999
1139,2,House,2024,560.0,1733 geelong road,mount helen,3350.0,4,2,-37.6205506,143.8779736,201011005,Rest of Vic.,7.385260000000001
1140,2,House,2024,510.0,18 thurling parade,lucas,3350.0,4,2,-37.5477161,143.7613044,201011001,Rest of Vic.,10.2509
1141,0,House,2024,330.0,14a hastings street,wendouree,3355.0,3,1,-37.5319377,143.8308863,201011008,Rest of Vic.,5.3842799999999995
1142,2,House,2024,400.0,32 phillips street,shepparton,3630.0,3,1,-36.3611598,145.3950029,216031416,Rest of Vic.,3.23792
1143,2,Duplex,2024,560.0,45a britannia street,geelong west,3218.0,3,2,-38.13442800000001,144.3444954,203021040,Rest of Vic.,2.8947
1144,2,House,2024,440.0,7 zeal road,winter valley,3358.0,4,2,-37.5873051,143.8054149,201011006,Rest of Vic.,7.3235600000000005
1145,2,House,2024,460.0,2/59 olympic avenue,norlane,3214.0,3,2,-38.0871837,144.3450816,203021488,Rest of Vic.,9.12466
1146,1,House,2024,440.0,8 daintree way,west wodonga,3690.0,3,1,-36.1144402,146.840874,204031073,Rest of Vic.,5.1517
1147,0,Unit,2024,410.0,26a piper street,kyneton,3444.0,1,1,-37.2442452,144.4510602,202021030,Rest of Vic.,66.90046000000001
1148,2,House,2024,580.0,5 leafy street,lara,3212.0,4,2,-38.0163591,144.3742353,203021043,Rest of Vic.,20.68749
1149,0,House,2024,480.0,2 chambers court,marshall,3216.0,3,1,-38.1948718,144.3576028,203021485,Rest of Vic.,6.35715
1150,4,House,2024,450.0,26 regent street,whittington,3219.0,3,1,-38.1727898,144.3865607,203021045,Rest of Vic.,3.79473
1151,1,House,2024,650.0,4 antares street,peterborough,3270.0,4,2,-38.5964768,142.8757775,217041477,Rest of Vic.,51.66032
1152,1,Townhouse,2024,520.0,2/96 neil street,bell post hill,3215.0,3,2,-38.10564919999999,144.3229725,203021047,Rest of Vic.,7.1526000000000005
1153,2,House,2024,410.0,,,,3,1,-38.8250689,145.9975444,205031087,Rest of Vic.,112.54168
1154,2,House,2024,510.0,7 derby way,armstrong creek,3217.0,4,2,-38.2453362,144.3800117,203031489,Rest of Vic.,12.264370000000001
1155,2,House,2024,450.0,19 ash rd,leopold,3224.0,3,2,-38.1924961,144.4686112,203021044,Rest of Vic.,12.14685
1156,1,House,2024,530.0,51 moreton bay drive,highton,3216.0,3,1,-38.1797715,144.316192,203021042,Rest of Vic.,7.00579
1157,4,House,2024,550.0,11 taylors ln,strathfieldsaye,3551.0,5,3,-36.8069824,144.3506166,202011024,Rest of Vic.,8.87605
1158,3,House,2024,630.0,18 norfolk street,north wonthaggi,3995.0,4,2,-38.6052938,145.6122523,205031093,Rest of Vic.,112.40764999999999
1159,1,House,2024,470.0,26 neptune avenue,newcomb,3219.0,3,1,-38.1621906,144.3970733,203021045,Rest of Vic.,3.76262
1160,1,House,2024,570.0,58 hyland street,fyansford,3218.0,3,1,-38.1410341,144.3105345,203021040,Rest of Vic.,4.7220699999999995
1161,2,House,2024,600.0,7/46 percy street,newtown,3220.0,3,2,-38.1574709,144.341902,203021046,Rest of Vic.,2.72702
1162,3,House,2024,350.0,29 merrett street,peterborough,3270.0,2,1,-38.6030772,142.8643336,217041477,Rest of Vic.,52.89675
1163,2,House,2024,500.0,17 parkes avenue,charlemont,3217.0,3,2,-38.2165847,144.3692081,203021485,Rest of Vic.,8.83295
1164,2,House,2024,515.0,8 barleycorn bend,armstrong creek,3217.0,4,2,-38.2346511,144.3750094,203031489,Rest of Vic.,11.01709
1165,2,House,2024,650.0,20 yarrow street,ocean grove,3226.0,4,2,-38.2397897,144.545265,203031490,Rest of Vic.,22.227790000000002
1166,3,House,2024,190.0,41 iona avenue,belmont,3216.0,3,1,-38.1771923,144.3253036,203021037,Rest of Vic.,5.77783
1167,0,House,2024,630.0,35 sunset strip,jan juc,3228.0,3,2,-38.3469301,144.3007183,203031053,Rest of Vic.,24.77228
1168,1,Unit,2024,370.0,2/57 lynch street,yarrawonga,3730.0,2,1,-36.0140484,146.0068361,216021414,Rest of Vic.,80.92868
1169,1,Unit,2024,370.0,3/27 alexandra street,mooroopna,3629.0,2,1,-36.3932419,145.3571796,216031415,Rest of Vic.,4.73778
