,parking,property_type,date_available,weekly_cost,address,suburb,postcode,beds,baths,latitude,longitude,SA2_CODE21,GCC_NAME21,dist_to_city
9810,1,Unit,2024,520.0,838/18 albert street,footscray,3011.0,2,2,-37.8016476,144.8977057,213031348,Greater Melbourne,6.81286
9811,2,House,2024,520.0,4 solar court,tarneit,3029.0,3,2,-37.8404285,144.6913318,213051583,Greater Melbourne,26.765310000000003
9812,3,House,2024,500.0,73 derrimut road,werribee,3030.0,3,1,-37.8865114,144.6809543,213051467,Greater Melbourne,30.44339
9813,0,House,2024,490.0,23 bayview walk,thornhill park,3335.0,3,2,-37.7164989,144.6237206,213041359,Greater Melbourne,44.909330000000004
9814,1,House,2024,625.0,83/88 wells street,southbank,3006.0,2,1,-37.8272871,144.968561,206041509,Greater Melbourne,1.97882
9815,2,House,2024,540.0,9 aldgate street,fraser rise,3336.0,4,2,-37.6890812,144.7062965,213041574,Greater Melbourne,41.00192
9816,2,House,2024,570.0,1/8 eaton parade,laverton,3028.0,3,2,-37.8536258,144.7716721,213051363,Greater Melbourne,19.91458
9817,2,House,2024,480.0,14 mistral way,beveridge,3753.0,4,2,-37.4749805,144.9476943,209041224,Greater Melbourne,47.39329
9818,1,House,2024,795.0,54 lilydale grove,hawthorn east,3123.0,3,1,-37.8235178,145.0498863,207011152,Greater Melbourne,10.32752
9819,1,Townhouse,2024,410.0,6/1-15 beddison road,craigieburn,3064.0,2,1,-37.5775685,144.9180006,210051442,Greater Melbourne,34.69911
9820,1,Unit,2024,595.0,803/1 joseph road,footscray,3011.0,2,2,-37.7987246,144.9101401,213031348,Greater Melbourne,6.4434499999999995
9821,12,House,2024,1250.0,75 & 75a belgrave hallam road,hallam,3803.0,6,3,-37.9960963,145.2750106,212021299,Greater Melbourne,37.94088
9822,1,House,2024,575.0,129 power avenue,chadstone,3148.0,3,1,-37.8785134,145.1052031,212051319,Greater Melbourne,18.10003
9823,0,Unit,2024,460.0,303/79 arden street,north melbourne,3051.0,1,1,-37.800957,144.94788,206041506,Greater Melbourne,2.70737
9824,0,Unit,2024,750.0,602/649 chapel street,south yarra,3141.0,2,2,-37.8374313,144.9955745,206061515,Greater Melbourne,5.28277
9825,1,House,2024,880.0,53 stanley road,vermont south,3133.0,4,2,-37.8506238,145.1767155,211041273,Greater Melbourne,22.149759999999997
9826,0,Unit,2024,450.0,614/65 coventry street,southbank,3006.0,1,1,-37.8297229,144.9681757,206041509,Greater Melbourne,2.3374
9827,1,Unit,2024,630.0,6/754 high street,armadale,3143.0,2,1,-37.8548043,145.014153,206061135,Greater Melbourne,8.188229999999999
9828,2,House,2024,850.0,279 st georges road,northcote,3070.0,3,1,-37.7633796,144.9919605,206021500,Greater Melbourne,7.29422
9829,2,House,2024,560.0,13 manooka court,keysborough,3173.0,3,1,-37.9871315,145.1653576,212041565,Greater Melbourne,37.10871
9830,1,House,2024,510.0,5/60 patterson avenue,keilor,3036.0,2,2,-37.7207731,144.8213644,210011228,Greater Melbourne,20.953
9831,0,Unit,2024,520.0,1516/8 daly street,south yarra,3141.0,1,1,-37.8377564,144.994697,206061515,Greater Melbourne,5.20583
9832,1,House,2024,550.0,33 ravello avenue,berwick,3806.0,3,2,-38.0782069,145.3710245,212021553,Greater Melbourne,51.07965
9833,2,House,2024,550.0,9 chocolate lily street,epping,3076.0,3,2,-37.6322271,145.0208216,209041433,Greater Melbourne,22.58181
9834,0,Unit,2024,850.0,3909/371 little lonsdale street,melbourne,3000.0,2,2,-37.8117769,144.9610182,206041504,Greater Melbourne,0.49006
9835,1,House,2024,600.0,289 reynolds road,eltham,3095.0,2,1,-37.7172527,145.1727909,209031209,Greater Melbourne,26.645619999999997
9836,0,House,2024,180.0,1/29 barwon avenue,reservoir,3073.0,1,1,-37.7227669,145.0232844,209021525,Greater Melbourne,13.25993
9837,0,Unit,2024,500.0,408/570 swanston street,carlton,3053.0,2,1,-37.8032933,144.9637566,206041117,Greater Melbourne,1.62184
9838,0,Unit,2024,700.0,804/33 blackwood street,north melbourne,3051.0,2,1,-37.8006456,144.9556249,206041506,Greater Melbourne,2.04749
9839,0,Unit,2024,675.0,203/23 mackenzie street,melbourne,3000.0,2,1,-37.8075604,144.9674222,206041503,Greater Melbourne,1.20332
9840,0,Unit,2024,550.0,1102/22 coromandel place,melbourne,3000.0,2,1,-37.8130748,144.9692397,206041503,Greater Melbourne,0.94632
9841,2,House,2024,560.0,5/1 verona street,box hill south,3128.0,2,1,-37.8321428,145.113167,207031163,Greater Melbourne,17.67532
9842,2,Townhouse,2024,875.0,89 wilsons road,mornington,3931.0,4,2,-38.2304377,145.0384209,214021592,Greater Melbourne,73.40382000000001
9843,2,Townhouse,2024,650.0,2/21 riviera road,avondale heights,3034.0,3,2,-37.7554854,144.8635155,210011533,Greater Melbourne,14.988850000000001
9844,2,House,2024,875.0,44 hansen street,altona north,3025.0,4,3,-37.836643,144.8653795,213021344,Greater Melbourne,11.45655
9845,1,Unit,2024,700.0,2303/9-11 prospect street,box hill,3128.0,2,2,-37.8185762,145.1189183,207031163,Greater Melbourne,19.7141
9846,1,Unit,2024,580.0,201/15-21 harrow street,box hill,3128.0,2,2,-37.8213496,145.1249495,207031163,Greater Melbourne,20.57639
9847,2,House,2024,560.0,107 halcyon road,deanside,3336.0,4,2,-37.7360333,144.6918461,213041359,Greater Melbourne,32.30865
9848,0,Unit,2024,500.0,7/1299 glen huntly road,carnegie,3163.0,2,1,-37.89027590000001,145.0507099,208021176,Greater Melbourne,15.50305
9849,1,Unit,2024,600.0,18/80 cheltenham road,dandenong,3175.0,2,2,-37.9905111,145.2041454,212041564,Greater Melbourne,35.37919
9850,2,House,2024,550.0,17 euora street,epping,3076.0,3,2,-37.6296366,145.0268269,209041433,Greater Melbourne,23.62087
9851,2,House,2024,1050.0,139 drummond street,carlton,3053.0,4,2,-37.8033396,144.9677814,206041117,Greater Melbourne,1.76848
9852,2,House,2024,550.0,16 wickford road,tarneit,3029.0,4,2,-37.8396268,144.6787605,213051583,Greater Melbourne,27.89803
9853,1,Unit,2024,440.0,4/40 barkly street,cranbourne,3977.0,3,1,-38.0990467,145.2881605,212031300,Greater Melbourne,50.74729
9854,1,Unit,2024,540.0,2/1 gooding court,dandenong,3175.0,3,1,-37.97546,145.2229481,212041563,Greater Melbourne,33.22546
9855,1,Unit,2024,595.0,106/1483 malvern road,glen iris,3146.0,2,1,-37.8532437,145.0437679,208041194,Greater Melbourne,10.54101
9856,0,Unit,2024,320.0,2/5 passfield street,brunswick west,3055.0,1,1,-37.7680918,144.9414499,206011107,Greater Melbourne,6.96114
9857,2,House,2024,900.0,35 antibes street,parkdale,3195.0,3,1,-37.9926429,145.0714981,208031193,Greater Melbourne,28.640439999999998
9858,2,Townhouse,2024,500.0,45 curbridge drive,donnybrook,3064.0,3,2,-37.5446743,144.9596365,209041225,Greater Melbourne,38.37325
9859,2,House,2024,850.0,25 glen court,glen waverley,3150.0,4,2,-37.8821821,145.1718883,212051321,Greater Melbourne,24.936310000000002
9860,2,House,2024,580.0,114 westmeadows lane,truganina,3029.0,4,2,-37.8418095,144.7151555,213051588,Greater Melbourne,24.56705
9861,1,Unit,2024,1302.0,502/45 nott street,port melbourne,3207.0,2,1,-37.8415186,144.9376068,206051130,Greater Melbourne,5.01971
9862,0,Unit,2024,485.0,33/321-323 chapel street,prahran,3181.0,1,1,-37.84756,144.9938674,206061136,Greater Melbourne,5.854850000000001
9863,2,Townhouse,2024,860.0,12 northcote circuit,burwood east,3151.0,3,2,-37.8489792,145.1363758,207031166,Greater Melbourne,18.076900000000002
9864,2,Townhouse,2024,650.0,9/116 hull road,croydon,3136.0,3,2,-37.793283,145.3037638,211031450,Greater Melbourne,34.9748
9865,1,Unit,2024,550.0,460 victoria street,brunswick,3056.0,2,1,-37.7657478,144.9500848,206011496,Greater Melbourne,6.48761
9866,2,House,2024,500.0,100 spearmint blvd street,manor lakes,3024.0,4,2,-37.8608521,144.5955977,213051579,Greater Melbourne,39.09454
9867,1,Unit,2024,775.0,11/3 payne street,caulfield north,3161.0,3,1,-37.8783979,145.0339766,208021177,Greater Melbourne,12.5142
9868,2,House,2024,550.0,9 groton street,manor lakes,3024.0,4,2,-37.876759,144.5858969,213051579,Greater Melbourne,48.57976
9869,2,Townhouse,2024,800.0,7/30-32 boronia grove,doncaster east,3109.0,4,2,-37.7996711,145.1558112,207021425,Greater Melbourne,21.48863
9870,2,Townhouse,2024,850.0,2/49 madden street,maidstone,3012.0,4,3,-37.78963299999999,144.8780053,213031347,Greater Melbourne,9.72226
9871,2,House,2024,680.0,624 mount dandenong road,kilsyth,3137.0,4,2,-37.80379910000001,145.3162722,211051277,Greater Melbourne,35.8083
9872,2,House,2024,550.0,96 plymouth drive,", rockbank",3335.0,4,2,-37.7211403,144.6365891,213041359,Greater Melbourne,45.71165
9873,4,House,2024,570.0,27 gabrielle close,werribee,3030.0,3,2,-37.9057946,144.6724153,213051368,Greater Melbourne,32.165240000000004
9874,1,Unit,2024,530.0,4/9 jinghi road,reservoir,3073.0,2,1,-37.7066772,145.013366,209021523,Greater Melbourne,14.38191
9875,2,House,2024,550.0,10 dennison street,deanside,3336.0,4,2,-37.736586,144.6919034,213041359,Greater Melbourne,32.19858
9876,2,House,2024,550.0,22 nyarrin place,cranbourne west,3977.0,3,2,-38.09387299999999,145.2595516,212031304,Greater Melbourne,48.79033999999999
9877,1,Unit,2024,950.0,22/8 the esplanade,st kilda,3182.0,3,2,-37.8636124,144.9729247,206051514,Greater Melbourne,7.363770000000001
9878,2,Townhouse,2024,650.0,36 wapiti street,maribyrnong,3032.0,3,2,-37.7705112,144.8793568,213031349,Greater Melbourne,11.783280000000001
9879,1,Unit,2024,650.0,101/13 belmore rd,balwyn north,3104.0,2,2,-37.8009152,145.0650326,207011148,Greater Melbourne,13.068700000000002
9880,1,Unit,2024,750.0,711/631 victoria street,abbotsford,3067.0,2,2,-37.8112281,145.0094575,206071139,Greater Melbourne,4.65179
9881,1,Unit,2024,600.0,118/88 kavanagh street,southbank,3006.0,2,1,-37.8245558,144.963211,206041509,Greater Melbourne,1.77054
9882,3,House,2024,1190.0,12 hudson street,hampton,3188.0,5,2,-37.9383889,145.0112336,208011172,Greater Melbourne,16.98074
9883,0,Unit,2024,475.0,11/42 alfred street,prahran,3181.0,2,1,-37.8487567,144.9857476,206061136,Greater Melbourne,4.9343699999999995
9884,2,House,2024,900.0,68a victory rd,airport west,3042.0,4,3,-37.7179594,144.8858408,210011226,Greater Melbourne,15.420879999999999
9885,1,House,2024,360.0,46/65 mickleham road,tullamarine,3043.0,2,2,-37.6985376,144.8804551,210051250,Greater Melbourne,19.21002
9886,1,House,2024,600.0,1/1 ian crescent,mitcham,3132.0,4,1,-37.824586,145.1993108,211041270,Greater Melbourne,26.46958
9887,1,Unit,2024,520.0,17/355 rathdowne street,carlton,3053.0,1,1,-37.7981108,144.9699418,206041117,Greater Melbourne,2.58479
9888,20,Unit,2024,310.0,390 burwood highway,burwood,3125.0,1,1,-37.8521232,145.1309439,207031165,Greater Melbourne,17.26738
9889,2,House,2024,2000.0,2/3 grace street,glen waverley,3150.0,4,4,-37.8788759,145.1569435,212051322,Greater Melbourne,24.25735
9890,0,House,2024,520.0,4/227 mcintyre road,sunshine north,3020.0,3,2,-37.7553843,144.8323376,213011337,Greater Melbourne,20.53507
9891,1,Unit,2024,580.0,1702/38 albert road,south melbourne,3205.0,1,1,-37.8337132,144.9713157,206051512,Greater Melbourne,2.64287
9892,0,Studio,2024,330.0,8 atlantic street,clayton,3168.0,1,1,-37.9181507,145.1286555,212051568,Greater Melbourne,22.716639999999998
9893,1,Unit,2024,850.0,203/2 newquay promenade,docklands,3008.0,2,1,-37.8141226,144.9438269,206041118,Greater Melbourne,2.24359
9894,1,House,2024,270.0,49 dickson street,sunshine,3020.0,1,1,-37.786765,144.8341301,213011336,Greater Melbourne,13.84694
9895,2,House,2024,650.0,27 mulligan circuit,officer,3809.0,4,2,-38.05958529999999,145.4035383,212011546,Greater Melbourne,52.89384
9896,2,House,2024,600.0,258 millers road,altona north,3025.0,2,2,-37.8396972,144.8465387,213021343,Greater Melbourne,13.33189
9897,2,House,2024,890.0,6 hartington street,elsternwick,3185.0,3,2,-37.8913692,145.0098158,208021179,Greater Melbourne,10.46428
9898,0,Studio,2024,315.0,515/2 eastern place,hawthorn east,3123.0,0,1,-37.8233469,145.0455415,207011152,Greater Melbourne,9.73692
9899,1,Unit,2024,550.0,210/8 power avenue,ashwood,3147.0,2,2,-37.8731011,145.0940921,212051319,Greater Melbourne,17.288970000000003
9900,2,House,2024,430.0,2 halladale avenue,wyndham vale,3024.0,4,2,-37.8827171,144.6251011,213051589,Greater Melbourne,35.54282
9901,1,House,2024,620.0,36 worrell street,nunawading,3131.0,4,1,-37.8055999,145.1819662,211041271,Greater Melbourne,22.84563
9902,2,Townhouse,2024,1095.0,2b carolyn street,hampton,3188.0,3,2,-37.9392735,145.02261,208011172,Greater Melbourne,18.844849999999997
9903,2,Townhouse,2024,1150.0,111 park street,st kilda west,3182.0,4,2,-37.85602129999999,144.9676835,206051514,Greater Melbourne,6.03868
9904,2,House,2024,500.0,4 laval st,wyndham vale,3024.0,4,2,-37.869575,144.6174111,213051589,Greater Melbourne,37.581019999999995
9905,6,House,2024,1300.0,45 petty road,bunyip,3815.0,4,2,-38.0925064,145.7097653,212011547,Greater Melbourne,82.95394
9906,1,House,2024,700.0,304 cheltenham road,keysborough,3173.0,4,2,-37.9950274,145.1762136,212041565,Greater Melbourne,35.58039
9907,0,Unit,2024,650.0,1102/555 swanston street,carlton,3053.0,2,2,-37.8057745,144.9626168,206041117,Greater Melbourne,1.58924
9908,0,Terrace,2024,530.0,19 shelley street,richmond,3121.0,1,1,-37.810907,144.993927,206071518,Greater Melbourne,3.2994
9909,1,House,2024,475.0,22 millport drive,burnside heights,3023.0,3,2,-37.7349203,144.752384,213041462,Greater Melbourne,30.40724
9910,2,House,2024,480.0,3 balleymena street,strathtulloh,3338.0,4,2,-37.7288883,144.5953483,213041572,Greater Melbourne,44.91226
9911,1,Unit,2024,690.0,4/75 drummond street,carlton,3053.0,2,1,-37.8047911,144.9673359,206041117,Greater Melbourne,1.57405
9912,2,House,2024,650.0,65 galahad crescent,glen waverley,3150.0,3,2,-37.8648204,145.1876589,212051321,Greater Melbourne,28.253970000000002
9913,0,Unit,2024,640.0,4304/1 balston street,southbank,3006.0,1,1,-37.8252355,144.9613893,206041509,Greater Melbourne,1.89445
9914,2,House,2024,500.0,28 grampians avenue,werribee,3030.0,4,2,-37.9118277,144.6468986,213051468,Greater Melbourne,38.368300000000005
9915,0,Unit,2024,390.0,20/259 domain road,south yarra,3141.0,1,1,-37.8349882,144.9878275,206061515,Greater Melbourne,3.77831
9916,2,Unit,2024,480.0,8/4-10 barry street,seaford,3198.0,2,1,-38.11663,145.148161,214011375,Greater Melbourne,50.361599999999996
9917,1,Unit,2024,925.0,104/18 grattan st,prahran,3181.0,2,3,-37.8477409,144.9910888,206061136,Greater Melbourne,5.67861
9918,1,Unit,2024,370.0,15/14 albert crescent,st albans,3021.0,1,1,-37.7429551,144.7967237,213011334,Greater Melbourne,28.28117
9919,4,House,2024,530.0,3 st. andrews drive,werribee,3030.0,3,2,-37.9043749,144.6362245,213051468,Greater Melbourne,36.53679
9920,1,Unit,2024,350.0,3/1 mccoll ct,brunswick west,3055.0,1,1,-37.7557633,144.9360209,206011107,Greater Melbourne,8.87889
9921,3,Unit,2024,1350.0,14/610 malvern road,prahran,3181.0,2,2,-37.848699,145.0066328,206061136,Greater Melbourne,6.8910100000000005
9922,2,House,2024,530.0,23 eshal crescent,wyndham vale,3024.0,4,2,-37.8679024,144.6288872,213051589,Greater Melbourne,37.90038
9923,1,Unit,2024,680.0,92/33 jeffcott street,west melbourne,3003.0,2,2,-37.8117948,144.9526042,206041510,Greater Melbourne,1.50223
9924,0,Studio,2024,290.0,41 gillard st,burwood,3125.0,1,1,-37.853939,145.1142608,207031165,Greater Melbourne,16.3249
9925,2,House,2024,495.0,8 cassia court,endeavour hills,3802.0,3,1,-37.96799439999999,145.2429905,212021453,Greater Melbourne,33.91509
9926,1,Unit,2024,465.0,1/8 reid parade,hastings,3915.0,2,1,-38.3158128,145.1921242,214021379,Greater Melbourne,73.10747
9927,1,Unit,2024,270.0,6/6 rondell avenue,west footscray,3012.0,1,1,-37.7972161,144.8693895,213031351,Greater Melbourne,10.14816
9928,2,House,2024,540.0,17 leadbeater street,point cook,3030.0,4,2,-37.9087293,144.7601169,213051464,Greater Melbourne,28.52651
9929,2,Unit,2024,730.0,778rear high street,preston,3072.0,3,2,-37.7335743,145.005229,209021428,Greater Melbourne,10.93623
9930,2,House,2024,600.0,4 portillo crescent,pakenham,3810.0,4,2,-38.0520113,145.4549481,212011550,Greater Melbourne,59.06873
9931,1,House,2024,1000.0,35 mountain view road,balwyn north,3104.0,4,3,-37.7912463,145.0810926,207011148,Greater Melbourne,13.953479999999999
9932,1,Unit,2024,600.0,1/4 krone street,mordialloc,3195.0,2,2,-38.0021515,145.0892169,208031193,Greater Melbourne,33.95439
9933,1,Townhouse,2024,770.0,252 abbotsford street,north melbourne,3051.0,2,2,-37.801164,144.946054,206041506,Greater Melbourne,2.83545
9934,1,Townhouse,2024,765.0,5a newry street,richmond,3121.0,2,1,-37.82445,145.0049569,206071517,Greater Melbourne,4.87577
9935,1,Unit,2024,620.0,104/545 rathdowne street,carlton,3053.0,2,2,-37.7927308,144.97095,206041117,Greater Melbourne,3.01867
9936,0,Unit,2024,790.0,610/18 claremont street,south yarra,3141.0,2,2,-37.837271,144.994012,206061515,Greater Melbourne,5.0359300000000005
9937,2,House,2024,480.0,13 meighen circuit,melton south,3338.0,4,2,-37.710294,144.5574449,213041578,Greater Melbourne,46.92825
9938,1,Unit,2024,500.0,407/6 st kilda road,st kilda,3182.0,1,1,-37.8566068,144.9834454,206051513,Greater Melbourne,5.53398
9939,1,House,2024,850.0,2 downing street,blackburn,3130.0,5,1,-37.81811829999999,145.1455697,207031161,Greater Melbourne,21.837970000000002
9940,2,House,2024,700.0,6 watson grove,glen huntly,3163.0,3,2,-37.8887456,145.0445225,208021182,Greater Melbourne,14.95448
9941,0,Studio,2024,300.0,7/106 south parade,blackburn,3130.0,1,1,-37.82062,145.1518044,207031161,Greater Melbourne,22.74089
9942,3,House,2024,490.0,639 pascoe vale road,oak park,3046.0,2,1,-37.7158905,144.9181694,210031537,Greater Melbourne,12.24878
9943,2,Townhouse,2024,650.0,2/101 fleetwood crescent,frankston south,3199.0,3,2,-38.1663779,145.1095121,214011373,Greater Melbourne,56.41644
9944,0,Unit,2024,490.0,44/16-18 bennetts lane,melbourne,3000.0,2,1,-37.8089424,144.9678684,206041503,Greater Melbourne,1.23837
9945,2,Townhouse,2024,750.0,2/649 canterbury road,vermont,3133.0,4,2,-37.8321716,145.2122673,211041272,Greater Melbourne,28.71088
9946,1,Townhouse,2024,520.0,20 ward street,cheltenham,3192.0,2,2,-37.9702938,145.0683749,208031188,Greater Melbourne,26.79264
9947,2,House,2024,900.0,8/18 - 20 stapley crescent,altona north,3025.0,4,3,-37.8369823,144.8622712,213021343,Greater Melbourne,11.62402
9948,2,House,2024,470.0,10 lantern court,wallan,3756.0,3,2,-37.4079736,144.9697485,209041224,Greater Melbourne,53.69711
9949,1,Unit,2024,495.0,2/42 orchard road,bayswater,3153.0,2,1,-37.8390509,145.2576328,211011251,Greater Melbourne,33.98164
9950,2,House,2024,500.0,26 field street,rye,3941.0,3,1,-38.3763249,144.839574,214021383,Greater Melbourne,55.37477
9951,0,Unit,2024,275.0,1-5 donald street,prahran,3181.0,1,1,-37.8503789,144.9860072,206061136,Greater Melbourne,5.221100000000001
9952,2,Unit,2024,650.0,2/371 canterbury road,forest hill,3131.0,3,1,-37.8353792,145.1828001,211041269,Greater Melbourne,27.11879
9953,2,House,2024,520.0,13/1 old plenty road,south morang,3752.0,2,1,-37.64562919999999,145.0917035,209041436,Greater Melbourne,25.40198
9954,1,Unit,2024,1050.0,3201/81 city road,southbank,3006.0,3,2,-37.8223284,144.9652936,206041509,Greater Melbourne,1.98101
9955,0,House,2024,820.0,4 ivan street,fitzroy north,3068.0,2,1,-37.7827876,144.9871518,206071143,Greater Melbourne,5.27043
9956,0,Unit,2024,570.0,1707/60 kavanagh street,southbank,3006.0,1,1,-37.8240969,144.9636781,206041509,Greater Melbourne,2.07539
9957,2,House,2024,600.0,5 burton close,keilor downs,3038.0,4,2,-37.72038999999999,144.8052061,213011332,Greater Melbourne,24.98009
9958,1,Townhouse,2024,665.0,2/16 duncan avenue,boronia,3155.0,3,2,-37.8552513,145.2728331,211011446,Greater Melbourne,35.717589999999994
9959,1,Unit,2024,550.0,606/51 napoleon street,collingwood,3066.0,1,1,-37.8018123,144.9866863,206071141,Greater Melbourne,3.30378
9960,1,Unit,2024,580.0,712/850 whitehorse road,box hill,3128.0,2,1,-37.8176614,145.1189802,207031163,Greater Melbourne,19.64585
9961,0,Unit,2024,625.0,2610/160 victoria street,carlton,3053.0,1,1,-37.8061605,144.9619,206041117,Greater Melbourne,1.15283
9962,0,Unit,2024,750.0,4105/483 swanston street,melbourne,3000.0,2,1,-37.8071377,144.9623278,206041504,Greater Melbourne,1.27245
9963,2,House,2024,500.0,81 alfred road,werribee,3030.0,4,2,-37.9195898,144.6272764,213051468,Greater Melbourne,37.20628
9964,1,Unit,2024,500.0,3102/188 whitehorse road,balwyn,3103.0,1,1,-37.8124498,145.0757629,207011147,Greater Melbourne,10.78823
9965,1,Townhouse,2024,530.0,7/60-62 maroondah highway,croydon,3136.0,2,1,-37.7907125,145.2662198,211031451,Greater Melbourne,31.68536
9966,0,Studio,2024,635.0,1006/7 siddeley street,docklands,3008.0,1,1,-37.8215124,144.9545467,206041118,Greater Melbourne,1.6211
9967,1,House,2024,550.0,410/88 la scala ave,maribyrnong,3032.0,2,2,-37.782982,144.8931218,213031349,Greater Melbourne,9.70458
9968,2,Unit,2024,690.0,23/62 wattletree road,armadale,3143.0,2,2,-37.8616397,145.0214871,206061135,Greater Melbourne,9.57386
9969,2,House,2024,480.0,8 kara court,pakenham,3810.0,3,1,-38.0633475,145.499593,212011549,Greater Melbourne,64.49073
9970,2,Townhouse,2024,850.0,2/196 beach road,mordialloc,3195.0,4,3,-38.0064894,145.0838211,208031193,Greater Melbourne,34.864580000000004
9971,1,Unit,2024,1140.0,6007/7 riverside quay,southbank,3006.0,3,2,-37.8213341,144.9646982,206041508,Greater Melbourne,2.25169
9972,1,Unit,2024,600.0,g06/59 stables circuit,doncaster,3108.0,2,2,-37.7872881,145.1159781,207021157,Greater Melbourne,16.644740000000002
9973,1,Unit,2024,480.0,4/34 olive grove,mentone,3194.0,2,1,-37.9866943,145.0788828,208031190,Greater Melbourne,30.21754
9974,3,House,2024,750.0,84 king arthur drive,glen waverley,3150.0,4,2,-37.8701756,145.1863363,212051321,Greater Melbourne,27.669130000000003
9975,1,House,2024,550.0,2 wyena street,rye,3941.0,3,1,-38.3782483,144.8111088,214021383,Greater Melbourne,54.33003
9976,0,Unit,2024,675.0,1918/555 swanston street,carlton,3053.0,2,1,-37.8057745,144.9626168,206041117,Greater Melbourne,1.58924
9977,2,Unit,2024,638.0,1/30 weybridge street,surrey hills,3127.0,2,1,-37.818312,145.0943839,207011155,Greater Melbourne,17.37031
9978,1,Unit,2024,480.0,5/19 ballater street,essendon,3040.0,2,1,-37.7489828,144.9049359,206031501,Greater Melbourne,11.39313
9979,0,Unit,2024,750.0,3803/228 la trobe street,melbourne,3000.0,2,1,-37.809615,144.9623021,206041504,Greater Melbourne,0.64237
9980,2,House,2024,550.0,1188 centre road,clayton south,3169.0,4,2,-37.9272916,145.1052238,212041309,Greater Melbourne,25.22262
9981,2,House,2024,500.0,79 casey drive,lalor,3075.0,3,1,-37.6743599,145.0420355,209041529,Greater Melbourne,18.7955
9982,2,House,2024,570.0,21 denholm street,rosebud,3939.0,3,2,-38.3736175,144.8950902,214021384,Greater Melbourne,91.39911000000001
9983,1,Unit,2024,330.0,13 payne street,caulfield north,3161.0,1,1,-37.8785329,145.0332633,208021177,Greater Melbourne,12.57362
9984,0,Unit,2024,510.0,801/61 haig street,southbank,3006.0,1,1,-37.8276686,144.9566961,206041508,Greater Melbourne,2.23623
9985,1,Townhouse,2024,600.0,4/9-11 willow street,essendon,3040.0,3,2,-37.75616,144.919285,206031502,Greater Melbourne,9.574129999999998
9986,1,Unit,2024,700.0,102/11 rose lane,melbourne,3000.0,2,1,-37.8154878,144.9542238,206041505,Greater Melbourne,1.18906
9987,3,House,2024,780.0,188 kambrook road,caulfield,3162.0,3,1,-37.8847592,145.0342674,208021178,Greater Melbourne,13.12452
9988,2,House,2024,500.0,47 balcombe drive,manor lakes,3024.0,4,2,-37.8724851,144.5999029,213051579,Greater Melbourne,48.20783
9989,1,Unit,2024,540.0,3/39 victoria street,footscray,3011.0,2,1,-37.8016497,144.8928857,213031348,Greater Melbourne,7.26791
9990,3,House,2024,650.0,22 san leandro drive,reservoir,3073.0,3,1,-37.6979516,145.0283634,209021523,Greater Melbourne,15.91544
9991,2,House,2024,510.0,4 agatha way,werribee,3030.0,4,2,-37.9053227,144.5930381,213051468,Greater Melbourne,46.41229
9992,1,Townhouse,2024,950.0,19a helene street,bulleen,3105.0,5,3,-37.7626376,145.0863591,207021156,Greater Melbourne,16.00962
9993,2,House,2024,450.0,10 lombardy avenue,dromana,3936.0,3,1,-38.3372827,144.9796008,214021377,Greater Melbourne,84.3177
9994,1,Unit,2024,475.0,107/50 seymour grove,camberwell,3124.0,1,1,-37.8354268,145.0572048,207011149,Greater Melbourne,11.81438
9995,2,Unit,2024,540.0,3/38 grove street,eltham,3095.0,2,1,-37.7119834,145.1568046,209031209,Greater Melbourne,26.182779999999998
9996,2,House,2024,550.0,15 midgard street,truganina,3029.0,4,2,-37.8357953,144.7212112,213051586,Greater Melbourne,23.69537
9997,3,House,2024,730.0,88 barmah drive west,wantirna,3152.0,4,2,-37.8565927,145.2189377,211011259,Greater Melbourne,33.1059
9998,2,House,2024,870.0,79 barkly street,mordialloc,3195.0,4,2,-38.0052988,145.0892619,208031193,Greater Melbourne,34.22198
9999,2,Unit,2024,880.0,221/15 lithgow street,abbotsford,3067.0,2,2,-37.8096352,144.9982731,206071139,Greater Melbourne,3.6607600000000002
10000,2,House,2024,485.0,6 chiswick court,hampton park,3976.0,3,1,-38.0228372,145.2538347,212031562,Greater Melbourne,40.61923
10001,2,House,2024,620.0,20 leahy circuit,gisborne,3437.0,4,2,-37.51070199999999,144.6102155,210021232,Greater Melbourne,52.256910000000005
10002,2,House,2024,540.0,31 devonia avenue,fraser rise,3336.0,4,2,-37.6897851,144.7062538,213041574,Greater Melbourne,40.91896
10003,1,House,2024,490.0,40 meeking drive,pakenham,3810.0,3,1,-38.0693946,145.4647706,212011552,Greater Melbourne,59.77425
10004,1,Unit,2024,470.0,1/49 napier street,footscray,3011.0,2,1,-37.8048201,144.9024045,213031348,Greater Melbourne,6.37675
10005,3,Townhouse,2024,1000.0,20a kirstina road,glen waverley,3150.0,4,3,-37.890415,145.1665739,212051321,Greater Melbourne,23.962040000000002
10006,4,House,2024,700.0,52 sweet gum avenue,narre warren,3805.0,5,2,-38.010585,145.2969991,212021456,Greater Melbourne,40.49098
10007,10,Studio,2024,310.0,6 bruce street,box hill,3128.0,1,1,-37.8167949,145.1222701,207031163,Greater Melbourne,20.11875
10008,1,House,2024,485.0,43 jacka street,mickleham,3064.0,3,2,-37.5281893,144.9035248,210051445,Greater Melbourne,42.35387
10009,2,House,2024,550.0,72 bells avenue,kalkallo,3064.0,4,2,-37.5332808,144.9675592,210051445,Greater Melbourne,39.04795
